           1           0           0  0.989355326      0.899999976       1.00000000    
           2           0           0  0.992580593      0.899999976       1.00000000    
           3           0           0  0.974395037      0.899999976       1.00000000    
           4           0           0  0.920221746      0.899999976       1.00000000    
           5           0           0  0.919308603      0.899999976       1.00000000    
           6           0           0  0.908097029      0.899999976       1.00000000    
           7           0           0  0.978417933      0.899999976       1.00000000    
           8           0           0  0.915569782      0.899999976       1.00000000    
           9           0           0  0.914718747      0.899999976       1.00000000    
          10           0           0  0.953333080      0.899999976       1.00000000    
          11           0           0  0.987552106      0.899999976       1.00000000    
          12           0           0  0.915782690      0.899999976       1.00000000    
          13           0           0  0.914712131      0.899999976       1.00000000    
          14           0           0  0.949670076      0.899999976       1.00000000    
          15           0           0  0.933568358      0.899999976       1.00000000    
          16           0           0  0.933794975      0.899999976       1.00000000    
          17           0           0  0.943640471      0.899999976       1.00000000    
          18           0           0  0.965024829      0.899999976       1.00000000    
          19           0           0  0.904258311      0.899999976       1.00000000    
          20           0           0  0.954623938      0.899999976       1.00000000    
          21           0           0  0.975842416      0.899999976       1.00000000    
          22           0           0  0.940523624      0.899999976       1.00000000    
          23           0           0  0.979416668      0.899999976       1.00000000    
          24           0           0  0.997783124      0.899999976       1.00000000    
          25           0           0  0.912516952      0.899999976       1.00000000    
          26           0           0  0.917086482      0.899999976       1.00000000    
          27           0           0  0.904207885      0.899999976       1.00000000    
          28           0           0  0.922423482      0.899999976       1.00000000    
          29           0           0  0.995376527      0.899999976       1.00000000    
          30           0           0  0.991405606      0.899999976       1.00000000    
          31           0           0  0.931728661      0.899999976       1.00000000    
          32           0           0  0.932078362      0.899999976       1.00000000    
          33           0           0  0.931842327      0.899999976       1.00000000    
          34           0           0  0.975896120      0.899999976       1.00000000    
          35           0           0  0.985425711      0.899999976       1.00000000    
          36           0           0  0.983930290      0.899999976       1.00000000    
          37           0           0  0.954949617      0.899999976       1.00000000    
          38           0           0  0.990353525      0.899999976       1.00000000    
          39           0           0  0.928722084      0.899999976       1.00000000    
          40           0           0  0.999569237      0.899999976       1.00000000    
          41           0           0  0.952632189      0.899999976       1.00000000    
          42           0           0  0.996796012      0.899999976       1.00000000    
          43           0           0  0.972008705      0.899999976       1.00000000    
          44           0           0  0.976886868      0.899999976       1.00000000    
          45           0           0  0.933036923      0.899999976       1.00000000    
          46           0           0  0.968816280      0.899999976       1.00000000    
          47           0           0  0.996198595      0.899999976       1.00000000    
          48           0           0  0.901052892      0.899999976       1.00000000    
          49           0           0  0.913874149      0.899999976       1.00000000    
          50           0           0  0.907988191      0.899999976       1.00000000    
          51           0           0  0.994674385      0.899999976       1.00000000    
          52           0           0  0.996776044      0.899999976       1.00000000    
          53           0           0  0.956036329      0.899999976       1.00000000    
          54           0           0  0.901661992      0.899999976       1.00000000    
          55           0           0  0.998746634      0.899999976       1.00000000    
          56           0           0  0.939181089      0.899999976       1.00000000    
          57           0           0  0.992364287      0.899999976       1.00000000    
          58           0           0  0.908884764      0.899999976       1.00000000    
          59           0           0  0.948141456      0.899999976       1.00000000    
          60           0           0  0.951216638      0.899999976       1.00000000    
          61           0           0  0.900172532      0.899999976       1.00000000    
          62           0           0  0.944780111      0.899999976       1.00000000    
          63           0           0  0.989919424      0.899999976       1.00000000    
          64           0           0  0.970863342      0.899999976       1.00000000    
          65           0           0  0.923267782      0.899999976       1.00000000    
          66           0           0  0.981097281      0.899999976       1.00000000    
          67           0           0  0.975817859      0.899999976       1.00000000    
          68           0           0  0.991533101      0.899999976       1.00000000    
          69           0           0  0.952325940      0.899999976       1.00000000    
          70           0           0  0.960260093      0.899999976       1.00000000    
          71           0           0  0.966341138      0.899999976       1.00000000    
          72           0           0  0.946407735      0.899999976       1.00000000    
          73           0           0  0.909222543      0.899999976       1.00000000    
          74           0           0  0.976119876      0.899999976       1.00000000    
          75           0           0  0.920503855      0.899999976       1.00000000    
          76           0           0  0.960627198      0.899999976       1.00000000    
          77           0           0  0.922279596      0.899999976       1.00000000    
          78           0           0  0.914653957      0.899999976       1.00000000    
          79           0           0  0.942631423      0.899999976       1.00000000    
          80           0           0  0.945768178      0.899999976       1.00000000    
          81           0           0  0.988524497      0.899999976       1.00000000    
          82           0           0  0.965064466      0.899999976       1.00000000    
          83           0           0  0.928834915      0.899999976       1.00000000    
          84           0           0  0.911398172      0.899999976       1.00000000    
          85           0           0  0.973776400      0.899999976       1.00000000    
          86           0           0  0.954138935      0.899999976       1.00000000    
          87           0           0  0.931432247      0.899999976       1.00000000    
          88           0           0  0.952944934      0.899999976       1.00000000    
          89           0           0  0.977588236      0.899999976       1.00000000    
          90           0           0  0.979985714      0.899999976       1.00000000    
          91           0           0  0.961649299      0.899999976       1.00000000    
          92           0           0  0.984727144      0.899999976       1.00000000    
          93           0           0  0.975925505      0.899999976       1.00000000    
          94           0           0  0.975589097      0.899999976       1.00000000    
          95           0           0  0.915787101      0.899999976       1.00000000    
          96           0           0  0.960528374      0.899999976       1.00000000    
          97           0           0  0.922893703      0.899999976       1.00000000    
          98           0           0  0.962519646      0.899999976       1.00000000    
          99           0           0  0.973033845      0.899999976       1.00000000    
         100           0           0  0.952514827      0.899999976       1.00000000    
         101           0           0  0.906582952      0.899999976       1.00000000    
         102           0           0  0.920228839      0.899999976       1.00000000    
         103           0           0  0.999285519      0.899999976       1.00000000    
         104           0           0  0.959079146      0.899999976       1.00000000    
         105           0           0  0.930812538      0.899999976       1.00000000    
         106           0           0  0.993486583      0.899999976       1.00000000    
         107           0           0  0.956572175      0.899999976       1.00000000    
         108           0           0  0.938336730      0.899999976       1.00000000    
         109           0           0  0.950959384      0.899999976       1.00000000    
         110           0           0  0.932039976      0.899999976       1.00000000    
         111           0           0  0.904331863      0.899999976       1.00000000    
         112           0           0  0.960380912      0.899999976       1.00000000    
         113           0           0  0.980855703      0.899999976       1.00000000    
         114           0           0  0.957042634      0.899999976       1.00000000    
         115           0           0  0.984892726      0.899999976       1.00000000    
         116           0           0  0.945857346      0.899999976       1.00000000    
         117           0           0  0.952253103      0.899999976       1.00000000    
         118           0           0  0.985994756      0.899999976       1.00000000    
         119           0           0  0.984091520      0.899999976       1.00000000    
         120           0           0  0.919161320      0.899999976       1.00000000    
         121           0           0  0.983778238      0.899999976       1.00000000    
         122           0           0  0.985639632      0.899999976       1.00000000    
         123           0           0  0.994572222      0.899999976       1.00000000    
         124           0           0  0.923027515      0.899999976       1.00000000    
         125           0           0  0.907490969      0.899999976       1.00000000    
         126           0           0  0.961600661      0.899999976       1.00000000    
         127           0           0  0.906200945      0.899999976       1.00000000    
         128           0           0  0.954741180      0.899999976       1.00000000    
         129           0           0  0.972951829      0.899999976       1.00000000    
         130           0           0  0.900163531      0.899999976       1.00000000    
         131           0           0  0.931469917      0.899999976       1.00000000    
         132           0           0  0.967033029      0.899999976       1.00000000    
         133           0           0  0.966438234      0.899999976       1.00000000    
         134           0           0  0.917780578      0.899999976       1.00000000    
         135           0           0  0.944939673      0.899999976       1.00000000    
         136           0           0  0.918753326      0.899999976       1.00000000    
         137           0           0  0.967360497      0.899999976       1.00000000    
         138           0           0  0.974864542      0.899999976       1.00000000    
         139           0           0  0.930608869      0.899999976       1.00000000    
         140           0           0  0.992211521      0.899999976       1.00000000    
         141           0           0  0.998270571      0.899999976       1.00000000    
         142           0           0  0.985538781      0.899999976       1.00000000    
         143           0           0  0.917547524      0.899999976       1.00000000    
         144           0           0  0.955219150      0.899999976       1.00000000    
         145           0           0  0.962566197      0.899999976       1.00000000    
         146           0           0  0.968115926      0.899999976       1.00000000    
